Location	Name	ID	Count	Slots
Bank18-Slot36	Spiritual Luclinite Powder	159720	60	6
Bank18-Slot37	Empty	0	0	0
Bank18-Slot38	Empty	0	0	0
Bank18-Slot39	Empty	0	0	0
Bank18-Slot40	Empty	0	0	0
Bank19	Scuffed Journeyman's Pocketed Rucksack	54448	1	32
Bank19-Slot1	Empty	0	0	0
Bank19-Slot2	Empty	0	0	0
Bank19-Slot3	Empty	0	0	0
Bank19-Slot4	Empty	0	0	0
Bank19-Slot5	Empty	0	0	0
Bank19-Slot6	Empty	0	0	0
Bank19-Slot7	Empty	0	0	0
Bank19-Slot8	Empty	0	0	0
Bank19-Slot9	Empty	0	0	0
Bank19-Slot10	Empty	0	0	0
Bank19-Slot11	Empty	0	0	0
Bank19-Slot12	Empty	0	0	0
Bank19-Slot13	Empty	0	0	0
Bank19-Slot14	Empty	0	0	0
Bank19-Slot15	Empty	0	0	0
Bank19-Slot16	Empty	0	0	0
Bank19-Slot17	Empty	0	0	0
Bank19-Slot18	Empty	0	0	0
Bank19-Slot19	Empty	0	0	0
Bank19-Slot20	Empty	0	0	0
Bank19-Slot21	Empty	0	0	0
Bank19-Slot22	Empty	0	0	0
Bank19-Slot23	Empty	0	0	0
Bank19-Slot24	Empty	0	0	0
Bank19-Slot25	Empty	0	0	0
Bank19-Slot26	Empty	0	0	0
Bank19-Slot27	Empty	0	0	0
Bank19-Slot28	Empty	0	0	0
Bank19-Slot29	Empty	0	0	0
Bank19-Slot30	Empty	0	0	0
Bank19-Slot31	Empty	0	0	0
Bank19-Slot32	Empty	0	0	0
Bank20	Scuffed Journeyman's Pocketed Rucksack	54448	1	32
Bank20-Slot1	Minor Shadowscribed Parchment	164246	1	6
Bank20-Slot2	Minor Shadowscribed Parchment	164246	1	6
Bank20-Slot3	Minor Shadowscribed Parchment	164246	1	6
Bank20-Slot4	Minor Shadowscribed Parchment	164246	1	6
Bank20-Slot5	Minor Shadowscribed Parchment	164246	1	6
Bank20-Slot6	Lesser Shadowscribed Parchment	164247	1	6
Bank20-Slot7	Lesser Shadowscribed Parchment	164247	1	6
Bank20-Slot8	Lesser Shadowscribed Parchment	164247	1	6
Bank20-Slot9	Lesser Shadowscribed Parchment	164247	1	6
Bank20-Slot10	Lesser Shadowscribed Parchment	164247	1	6
Bank20-Slot11	Median Shadowscribed Parchment	164248	1	6
Bank20-Slot12	Median Shadowscribed Parchment	164248	1	6
Bank20-Slot13	Median Shadowscribed Parchment	164248	1	6
Bank20-Slot14	Median Shadowscribed Parchment	164248	1	6
Bank20-Slot15	Median Shadowscribed Parchment	164248	1	6
Bank20-Slot16	Greater Shadowscribed Parchment	164249	1	6
Bank20-Slot17	Greater Shadowscribed Parchment	164249	1	6
Bank20-Slot18	Greater Shadowscribed Parchment	164249	1	6
Bank20-Slot19	Glowing Shadowscribed Parchment	164250	1	6
Bank20-Slot20	Glowing Shadowscribed Parchment	164250	1	6
Bank20-Slot21	Glowing Shadowscribed Parchment	164250	1	6
Bank20-Slot22	Glowing Shadowscribed Parchment	164250	1	6
Bank20-Slot23	Glowing Shadowscribed Parchment	164250	1	6
Bank20-Slot24	Glowing Shadowscribed Parchment	164250	1	6
Bank20-Slot25	Glowing Shadowscribed Parchment	164250	1	6
Bank20-Slot26	Minor Symbol of Shar Vahl	164557	1	6
Bank20-Slot27	Lesser Symbol of Shar Vahl	164558	1	6
Bank20-Slot28	Median Symbol of Shar Vahl	164559	1	6
Bank20-Slot29	Greater Symbol of Shar Vahl	164560	1	6
Bank20-Slot30	Glowing Symbol of Shar Vahl	164561	1	6
Bank20-Slot31	Secret Dawn Saber Muhbis	161348	1	1
Bank20-Slot31-Slot1	Empty	0	0	0
Bank20-Slot32	Secret Dawn Sword Muhbis	161343	1	1
Bank20-Slot32-Slot1	Empty	0	0	0
Bank21	Veteran Veil Hunter's Satchel	64183	1	34
Bank21-Slot1	Emblem of the Arcanist	152434	24	6
Bank21-Slot2	Emblem of the Arch Convoker	152435	24	6
Bank21-Slot3	Emblem of the Arch Lich	152433	24	6
Bank21-Slot4	Emblem of the Coercer	152436	24	6
Bank21-Slot5	Emblem of the Feral Lord	152437	24	6
Bank21-Slot6	Emblem of the Storm Warden	152428	24	6
Bank21-Slot7	Emblem of the Transcendent	152429	24	6
Bank21-Slot8	Emblem of the Archon	152424	24	6
Bank21-Slot9	Emblem of the Deceiver	152431	24	6
Bank21-Slot10	Empty	0	0	0
Bank21-Slot11	Emblem of the Fury	152438	24	6
Bank21-Slot12	Emblem of the Maestro	152430	24	6
Bank21-Slot13	Emblem of the Forest Stalker	152426	24	6
Bank21-Slot14	Emblem of the Overlord	152423	24	6
Bank21-Slot15	Emblem of the Prophet	152432	24	6
Bank21-Slot16	Emblem of the Suzerain Protector	152425	24	6
Bank21-Slot17	Urthron's Ultimate Unattuner	52024	1	1
Bank21-Slot17-Slot1	Empty	0	0	0
Bank21-Slot18	Urthron's Ultimate Unattuner	52024	1	1
Bank21-Slot18-Slot1	Empty	0	0	0
Bank21-Slot19	Urthron's Ultimate Unattuner	52024	1	1
Bank21-Slot19-Slot1	Empty	0	0	0
Bank21-Slot20	Urthron's Ultimate Unattuner	52024	1	1
Bank21-Slot20-Slot1	Empty	0	0	0
Bank21-Slot21	Urthron's Ultimate Unattuner	52024	1	1
Bank21-Slot21-Slot1	Empty	0	0	0
Bank21-Slot22	Urthron's Ultimate Unattuner	52024	1	1
Bank21-Slot22-Slot1	Empty	0	0	0
Bank21-Slot23	Lesser Health Spirit	71677	6	6
Bank21-Slot24	Lesser Spirit of Life	71674	6	6
Bank21-Slot25	Lesser Spirit of Decay	71675	6	6
Bank21-Slot26	Lesser Crypt Spirit	71676	6	6
Bank21-Slot27	Prescient Fleeting Quiver	41172	1	10
Bank21-Slot27-Slot1	Empty	0	0	0
Bank21-Slot27-Slot2	Empty	0	0	0
Bank21-Slot27-Slot3	Empty	0	0	0
Bank21-Slot27-Slot4	Empty	0	0	0
Bank21-Slot27-Slot5	Empty	0	0	0
Bank21-Slot27-Slot6	Empty	0	0	0
Bank21-Slot27-Slot7	Empty	0	0	0
Bank21-Slot27-Slot8	Empty	0	0	0
Bank21-Slot27-Slot9	Empty	0	0	0
Bank21-Slot27-Slot10	Empty	0	0	0
Bank21-Slot28	Ancient Arrows	135919	2	6
Bank21-Slot29	Prize: Chalandria's Fang	110337	1	6
Bank21-Slot30	Blood-Soaked Idol of Adroitness	166454	1	6
Bank21-Slot30-Slot1	Empty	0	0	0
Bank21-Slot30-Slot2	Empty	0	0	0
Bank21-Slot30-Slot3	Empty	0	0	0
Bank21-Slot31	Blood-Soaked Necklace of Adroitness	166445	1	6
Bank21-Slot31-Slot1	Empty	0	0	0
Bank21-Slot31-Slot2	Empty	0	0	0
Bank21-Slot31-Slot3	Empty	0	0	0
Bank21-Slot32	Blood-Soaked Spear	166484	1	6
Bank21-Slot32-Slot1	Empty	0	0	0
Bank21-Slot32-Slot2	Empty	0	0	0
Bank21-Slot32-Slot3	Empty	0	0	0
Bank21-Slot33	Blood-Soaked Bow	166490	1	6
Bank21-Slot33-Slot1	Empty	0	0	0
Bank21-Slot33-Slot2	Empty	0	0	0
Bank21-Slot33-Slot3	Empty	0	0	0
Bank21-Slot33-Slot4	Empty	0	0	0
Bank21-Slot33-Slot5	Empty	0	0	0
Bank21-Slot34	Blood-Soaked Cloak of Adroitness	166451	1	6
Bank21-Slot34-Slot1	Empty	0	0	0
Bank21-Slot34-Slot2	Empty	0	0	0
Bank21-Slot34-Slot3	Empty	0	0	0
Bank22	Scuffed Journeyman's Pocketed Rucksack	54448	1	32
Bank22-Slot1	Gooey Shadow Stone	167368	1	6
Bank22-Slot2	Spiked Fang	163368	1	6
Bank22-Slot3	Wrapped Entropy Stone	165368	1	6
Bank22-Slot4	Fascinating Medicine Doll	167166	1	6
Bank22-Slot5	Velium Threaded Gem of Adroitness	165571	1	6
Bank22-Slot6	Velium Threaded Gem of Vigor	165570	1	6
Bank22-Slot7	Velium Threaded Gem of Security	165573	1	6
Bank22-Slot8	Faded Restless Velium Gem of Brilliance	166115	1	2
Bank22-Slot8-Slot1	Empty	0	0	0
Bank22-Slot8-Slot2	Empty	0	0	0
Bank22-Slot9	Velium Infused Gem of Vigor	163570	1	6
Bank22-Slot10	Velium Infused Gem of Adroitness	163571	1	6
Bank22-Slot11	Faded Velium Gem of Brilliance	163786	1	2
Bank22-Slot11-Slot1	Empty	0	0	0
Bank22-Slot11-Slot2	Empty	0	0	0
Bank22-Slot12	Tormented Lere	167369	1	6
Bank22-Slot13	Tooth Fang Earring	167167	1	6
Bank22-Slot14	Frozen Piece of the Moon	165369	1	6
Bank22-Slot15	Velium Infused Gem of Security	163573	1	6
Bank22-Slot16	Gleaming Gem of Feshlak	165371	1	6
Bank22-Slot17	Copper Flecked Geode of Brilliance	165190	1	6
Bank22-Slot18	Gem of Chaos	167371	1	6
Bank22-Slot19	Velium Empowered Gem of Striking	163583	1	6
Bank22-Slot20	Faded Bloodied Luclinite Gem of Security	166303	1	2
Bank22-Slot20-Slot1	Empty	0	0	0
Bank22-Slot20-Slot2	Empty	0	0	0
Bank22-Slot21	Faded Bloodied Luclinite Gem of Brilliance	166302	1	2
Bank22-Slot21-Slot1	Empty	0	0	0
Bank22-Slot21-Slot2	Empty	0	0	0
Bank22-Slot22	Faded Bloodied Luclinite Gem of Adroitness	166301	1	2
Bank22-Slot22-Slot1	Empty	0	0	0
Bank22-Slot22-Slot2	Empty	0	0	0
Bank22-Slot23	Copper Flecked Geode of Adroitness	165189	1	6
Bank22-Slot24	Faded Bloodied Luclinite Gem of Vigor	166300	1	2
Bank22-Slot24-Slot1	Empty	0	0	0
Bank22-Slot24-Slot2	Empty	0	0	0
Bank22-Slot25	Frost Covered Shard	163369	1	6
Bank22-Slot26	Sylra's Trinket	167169	1	6
Bank22-Slot27	Frozen Lizard Scale	163371	1	6
Bank22-Slot28	Fungus Covered Great Staff	10895	1	6
Bank22-Slot28-Slot1	Empty	0	0	0
Bank22-Slot28-Slot2	Empty	0	0	0
Bank22-Slot29	Empty	0	0	0
Bank22-Slot30	Empty	0	0	0
Bank22-Slot31	Empty	0	0	0
Bank22-Slot32	Empty	0	0	0
Bank23	Scuffed Journeyman's Pocketed Rucksack	54448	1	32
Bank23-Slot1	Heavy Throwing Dagger	72263	1	6
Bank23-Slot2	Tahka's Horse Saddle	67893	1	6
Bank23-Slot3	Tiger Raptor Saddle	64560	1	6
Bank23-Slot4	Ember Wurm Saddle	54982	1	6
Bank23-Slot5	Steed of War Saddle	72273	1	6
Bank23-Slot6	Umbral Selyrah Saddle	72274	1	6
Bank23-Slot7	Highland Cragslither Saddle	72275	1	6
Bank23-Slot8	Amulet of Necropotence	11646	1	6
Bank23-Slot8-Slot1	Empty	0	0	0
Bank23-Slot9	Guise of the Deceiver	2469	1	6
Bank23-Slot9-Slot1	Empty	0	0	0
Bank23-Slot10	Aspect of the Bloodstone	43971	1	6
Bank23-Slot11	Thick Ice Studded Collar	46884	1	6
Bank23-Slot11-Slot1	Empty	0	0	0
Bank23-Slot12	Sarnak Seneschal Mask	93993	1	6
Bank23-Slot13	Gore-Splattered Shoulders	46933	1	6
Bank23-Slot13-Slot1	Empty	0	0	0
Bank23-Slot14	Strange Bone Mask	67900	1	6
Bank23-Slot15	Visage of the Tae Ew Lizardman	154729	1	6
Bank23-Slot16	Whirligig Flyer Control Device	60381	1	6
Bank23-Slot17	Mastruq Bone Mask	72272	1	6
Bank23-Slot18	Visage of the Ice Golem	40638	1	6
Bank23-Slot19	Visage of the Vitrik	54913	1	6
Bank23-Slot20	Empty	0	0	0
Bank23-Slot21	Empty	0	0	0
Bank23-Slot22	Empty	0	0	0
Bank23-Slot23	Empty	0	0	0
Bank23-Slot24	Empty	0	0	0
Bank23-Slot25	Empty	0	0	0
Bank23-Slot26	Empty	0	0	0
Bank23-Slot27	Empty	0	0	0
Bank23-Slot28	Empty	0	0	0
Bank23-Slot29	Empty	0	0	0
Bank23-Slot30	Empty	0	0	0
Bank23-Slot31	Empty	0	0	0
Bank23-Slot32	Empty	0	0	0
Bank24	Traveler's Rucksack	54262	1	24
Bank24-Slot1	Bayle Mark	46779	40	6
Bank24-Slot2	Expedient Delivery Voucher	55249	8	6
Bank24-Slot3	Bottle of Hastened Adventure III	64718	12	6
Bank24-Slot4	Traveler's Rucksack	54262	1	24
Bank24-Slot4-Slot1	Empty	0	0	0
Bank24-Slot4-Slot2	Empty	0	0	0
Bank24-Slot4-Slot3	Empty	0	0	0
Bank24-Slot4-Slot4	Empty	0	0	0
Bank24-Slot4-Slot5	Empty	0	0	0
Bank24-Slot4-Slot6	Empty	0	0	0
Bank24-Slot4-Slot7	Empty	0	0	0
Bank24-Slot4-Slot8	Empty	0	0	0
Bank24-Slot4-Slot9	Empty	0	0	0
Bank24-Slot4-Slot10	Empty	0	0	0
Bank24-Slot4-Slot11	Empty	0	0	0
Bank24-Slot4-Slot12	Empty	0	0	0
Bank24-Slot4-Slot13	Empty	0	0	0
Bank24-Slot4-Slot14	Empty	0	0	0
Bank24-Slot4-Slot15	Empty	0	0	0
Bank24-Slot4-Slot16	Empty	0	0	0
Bank24-Slot4-Slot17	Empty	0	0	0
Bank24-Slot4-Slot18	Empty	0	0	0
Bank24-Slot4-Slot19	Empty	0	0	0
Bank24-Slot4-Slot20	Empty	0	0	0
Bank24-Slot4-Slot21	Empty	0	0	0
Bank24-Slot4-Slot22	Empty	0	0	0
Bank24-Slot4-Slot23	Empty	0	0	0
Bank24-Slot4-Slot24	Empty	0	0	0
Bank24-Slot5	Token of Reclamation	47698	10	6
Bank24-Slot6	Traveler's Rucksack	54262	1	24
Bank24-Slot6-Slot1	Empty	0	0	0
Bank24-Slot6-Slot2	Empty	0	0	0
Bank24-Slot6-Slot3	Empty	0	0	0
Bank24-Slot6-Slot4	Empty	0	0	0
Bank24-Slot6-Slot5	Empty	0	0	0
Bank24-Slot6-Slot6	Empty	0	0	0
Bank24-Slot6-Slot7	Empty	0	0	0
Bank24-Slot6-Slot8	Empty	0	0	0
Bank24-Slot6-Slot9	Empty	0	0	0
Bank24-Slot6-Slot10	Empty	0	0	0
Bank24-Slot6-Slot11	Empty	0	0	0
Bank24-Slot6-Slot12	Empty	0	0	0
Bank24-Slot6-Slot13	Empty	0	0	0
Bank24-Slot6-Slot14	Empty	0	0	0
Bank24-Slot6-Slot15	Empty	0	0	0
Bank24-Slot6-Slot16	Empty	0	0	0
Bank24-Slot6-Slot17	Empty	0	0	0
Bank24-Slot6-Slot18	Empty	0	0	0
Bank24-Slot6-Slot19	Empty	0	0	0
Bank24-Slot6-Slot20	Empty	0	0	0
Bank24-Slot6-Slot21	Empty	0	0	0
Bank24-Slot6-Slot22	Empty	0	0	0
Bank24-Slot6-Slot23	Empty	0	0	0
Bank24-Slot6-Slot24	Empty	0	0	0
Bank24-Slot7	Traveler's Rucksack	54262	1	24
Bank24-Slot7-Slot1	Empty	0	0	0
Bank24-Slot7-Slot2	Empty	0	0	0
Bank24-Slot7-Slot3	Empty	0	0	0
Bank24-Slot7-Slot4	Empty	0	0	0
Bank24-Slot7-Slot5	Empty	0	0	0
Bank24-Slot7-Slot6	Empty	0	0	0
Bank24-Slot7-Slot7	Empty	0	0	0
Bank24-Slot7-Slot8	Empty	0	0	0
Bank24-Slot7-Slot9	Empty	0	0	0
Bank24-Slot7-Slot10	Empty	0	0	0
Bank24-Slot7-Slot11	Empty	0	0	0
Bank24-Slot7-Slot12	Empty	0	0	0
Bank24-Slot7-Slot13	Empty	0	0	0
Bank24-Slot7-Slot14	Empty	0	0	0
Bank24-Slot7-Slot15	Empty	0	0	0
Bank24-Slot7-Slot16	Empty	0	0	0
Bank24-Slot7-Slot17	Empty	0	0	0
Bank24-Slot7-Slot18	Empty	0	0	0
Bank24-Slot7-Slot19	Empty	0	0	0
Bank24-Slot7-Slot20	Empty	0	0	0
Bank24-Slot7-Slot21	Empty	0	0	0
Bank24-Slot7-Slot22	Empty	0	0	0
Bank24-Slot7-Slot23	Empty	0	0	0
Bank24-Slot7-Slot24	Empty	0	0	0
Bank24-Slot8	Gauntlets of Dark Embers	28897	1	6
Bank24-Slot8-Slot1	Empty	0	0	0
Bank24-Slot8-Slot2	Empty	0	0	0
Bank24-Slot9	Algid Bag of Frozen Tears	46880	1	6
Bank24-Slot9-Slot1	Empty	0	0	0
Bank24-Slot10	Cleansing Rod	93992	1	6
Bank24-Slot11	Calcified Bloodied Ore	166328	1	6
Bank24-Slot12	Calcified Bloodied Ore	166328	1	6
Bank24-Slot13	Apparitional Leg Armor Lining	159856	1	6
Bank24-Slot14	Apparitional Chest Armor Lining	159857	1	6
Bank24-Slot15	Apparitional Arm Armor Lining	159855	1	6
Bank24-Slot16	Apparitional Hand Armor Lining	159852	1	6
Bank24-Slot17	Apparitional Wrist Armor Lining	159851	1	6
Bank24-Slot18	Apparitional Wrist Armor Lining	159851	1	6
Bank24-Slot19	Apparitional Feet Armor Lining	159853	1	6
Bank24-Slot20	Apparitional Head Armor Lining	159854	1	6
Bank24-Slot21	Apparitional Mask Fastener	159868	1	6
Bank24-Slot22	Apparitional Charm Polishing Cloth	159875	1	6
Bank24-Slot23	Apparitional Amice Fastener	159870	1	6
Bank24-Slot24	Apparitional Necklace Clasp	159869	1	6
SharedBank1	Traveler's Rucksack	54262	1	24
SharedBank1-Slot1	Perfected Augmentation Distiller	52023	3	6
SharedBank1-Slot2	Expedient Delivery Voucher	55249	10	6
SharedBank1-Slot3	Token of Reclamation	47698	25	6
SharedBank1-Slot4	Traveler's Rucksack	54262	1	24
SharedBank1-Slot4-Slot1	Empty	0	0	0
SharedBank1-Slot4-Slot2	Empty	0	0	0
SharedBank1-Slot4-Slot3	Empty	0	0	0
SharedBank1-Slot4-Slot4	Empty	0	0	0
SharedBank1-Slot4-Slot5	Empty	0	0	0
SharedBank1-Slot4-Slot6	Empty	0	0	0
SharedBank1-Slot4-Slot7	Empty	0	0	0
SharedBank1-Slot4-Slot8	Empty	0	0	0
SharedBank1-Slot4-Slot9	Empty	0	0	0
SharedBank1-Slot4-Slot10	Empty	0	0	0
SharedBank1-Slot4-Slot11	Empty	0	0	0
SharedBank1-Slot4-Slot12	Empty	0	0	0
SharedBank1-Slot4-Slot13	Empty	0	0	0
SharedBank1-Slot4-Slot14	Empty	0	0	0
SharedBank1-Slot4-Slot15	Empty	0	0	0
SharedBank1-Slot4-Slot16	Empty	0	0	0
SharedBank1-Slot4-Slot17	Empty	0	0	0
SharedBank1-Slot4-Slot18	Empty	0	0	0
SharedBank1-Slot4-Slot19	Empty	0	0	0
SharedBank1-Slot4-Slot20	Empty	0	0	0
SharedBank1-Slot4-Slot21	Empty	0	0	0
SharedBank1-Slot4-Slot22	Empty	0	0	0
SharedBank1-Slot4-Slot23	Empty	0	0	0
SharedBank1-Slot4-Slot24	Empty	0	0	0
SharedBank1-Slot5	Token of Resurrection	57806	5	6
SharedBank1-Slot6	Bayle Mark	46779	80	6
SharedBank1-Slot7	Empty	0	0	0
SharedBank1-Slot8	Empty	0	0	0
SharedBank1-Slot9	Bottle of Hastened Adventure III	64718	15	6
SharedBank1-Slot10	Token of Resurrection	57806	5	6
SharedBank1-Slot11	Token of Resurrection	57806	5	6
SharedBank1-Slot12	Token of Resurrection	57806	5	6
SharedBank1-Slot13	Token of Resurrection	57806	5	6
SharedBank1-Slot14	Token of Resurrection	57806	5	6
SharedBank1-Slot15	Token of Resurrection	57806	5	6
SharedBank1-Slot16	Token of Resurrection	57806	5	6
SharedBank1-Slot17	Token of Resurrection	57806	5	6
SharedBank1-Slot18	Empty	0	0	0
SharedBank1-Slot19	Token of Resurrection	57806	5	6
SharedBank1-Slot20	Token of Resurrection	57806	5	6
SharedBank1-Slot21	Token of Resurrection	57806	5	6
SharedBank1-Slot22	Bayle Mark	46779	20	6
SharedBank1-Slot23	Token of Resurrection	57806	5	6
SharedBank1-Slot24	Token of Resurrection	57806	5	6
SharedBank2	Expert Fear Hunter's Satchel	55898	1	34
SharedBank2-Slot1	Athletic Secret Dawn Earring Muhbis	161302	1	1
SharedBank2-Slot1-Slot1	Empty	0	0	0
SharedBank2-Slot2	Athletic Secret Dawn Ring Muhbis	161325	1	1
SharedBank2-Slot2-Slot1	Empty	0	0	0
SharedBank2-Slot3	Savvy Secret Dawn Earring Muhbis	161307	1	1
SharedBank2-Slot3-Slot1	Empty	0	0	0
SharedBank2-Slot4	Secret Dawn Idol of Adroitness Muhbis	161322	1	1
SharedBank2-Slot4-Slot1	Empty	0	0	0
SharedBank2-Slot5	Empty	0	0	0
SharedBank2-Slot6	Secret Dawn Mask of Vigor Muhbis	161309	1	1
SharedBank2-Slot6-Slot1	Empty	0	0	0
SharedBank2-Slot7	Secret Dawn Necklace of Adroitness Muhbis	161312	1	1
SharedBank2-Slot7-Slot1	Empty	0	0	0
SharedBank2-Slot8	Empty	0	0	0
SharedBank2-Slot9	Empty	0	0	0
SharedBank2-Slot10	Secret Dawn Necklace of Vigor Muhbis	161313	1	1
SharedBank2-Slot10-Slot1	Empty	0	0	0
SharedBank2-Slot11	Empty	0	0	0
SharedBank2-Slot12	Empty	0	0	0
SharedBank2-Slot13	Vital Secret Dawn Ring Muhbis	161330	1	1
SharedBank2-Slot13-Slot1	Empty	0	0	0
SharedBank2-Slot14	Empty	0	0	0
SharedBank2-Slot15	Secret Dawn Amice of Adroitness Muhbis	161314	1	1
SharedBank2-Slot15-Slot1	Empty	0	0	0
SharedBank2-Slot16	Empty	0	0	0
SharedBank2-Slot17	Savvy Secret Dawn Belt Muhbis	161335	1	1
SharedBank2-Slot17-Slot1	Empty	0	0	0
SharedBank2-Slot18	Secret Dawn Cane Muhbis	161346	1	1
SharedBank2-Slot18-Slot1	Empty	0	0	0
SharedBank2-Slot19	Secret Dawn Mask of Brilliance Muhbis	161310	1	1
SharedBank2-Slot19-Slot1	Empty	0	0	0
SharedBank2-Slot20	Empty	0	0	0
SharedBank2-Slot21	Secret Dawn Charm of Brilliance Muhbis	161338	1	1
SharedBank2-Slot21-Slot1	Empty	0	0	0
SharedBank2-Slot22	Empty	0	0	0
SharedBank2-Slot23	Secret Dawn Cloak of Brilliance Muhbis	161318	1	1
SharedBank2-Slot23-Slot1	Empty	0	0	0
SharedBank2-Slot24	Secret Dawn Amice of Brilliance Muhbis	161317	1	1
SharedBank2-Slot24-Slot1	Empty	0	0	0
SharedBank2-Slot25	Secret Dawn Devotional Staff Muhbis	161363	1	1
SharedBank2-Slot25-Slot1	Empty	0	0	0
SharedBank2-Slot26	Empty	0	0	0
SharedBank2-Slot27	Ingenious Secret Dawn Ring Muhbis	161329	1	1
SharedBank2-Slot27-Slot1	Empty	0	0	0
SharedBank2-Slot28	Empty	0	0	0
SharedBank2-Slot29	Secret Dawn Spear Muhbis	161360	1	1
SharedBank2-Slot29-Slot1	Empty	0	0	0
SharedBank2-Slot30	Secret Dawn Great Axe Muhbis	161358	1	1
SharedBank2-Slot30-Slot1	Empty	0	0	0
SharedBank2-Slot31	Empty	0	0	0
SharedBank2-Slot32	Summoner's Secret Dawn Earring Muhbis	161301	1	1
SharedBank2-Slot32-Slot1	Empty	0	0	0
SharedBank2-Slot33	Secret Dawn Athame Muhbis	161356	1	1
SharedBank2-Slot33-Slot1	Empty	0	0	0
SharedBank2-Slot34	Secret Dawn Axe Muhbis	161344	1	1
SharedBank2-Slot34-Slot1	Empty	0	0	0
SharedBank3	Traveler's Rucksack	54262	1	24
SharedBank3-Slot1	Token of Resurrection	57806	5	6
SharedBank3-Slot2	Expedient Delivery Voucher	55249	2	6
SharedBank3-Slot3	Token of Reclamation	47698	5	6
SharedBank3-Slot4	Token of Resurrection	57806	5	6
SharedBank3-Slot5	Token of Resurrection	57806	5	6
SharedBank3-Slot6	Bayle Mark	46779	20	6
SharedBank3-Slot7	Token of Resurrection	57806	5	6
SharedBank3-Slot8	Token of Resurrection	57806	5	6
SharedBank3-Slot9	Bottle of Hastened Adventure III	64718	3	6
SharedBank3-Slot10	Token of Resurrection	57806	5	6
SharedBank3-Slot11	Token of Resurrection	57806	5	6
SharedBank3-Slot12	Token of Resurrection	57806	5	6
SharedBank3-Slot13	Traveler's Rucksack	54262	1	24
SharedBank3-Slot13-Slot1	Empty	0	0	0
SharedBank3-Slot13-Slot2	Empty	0	0	0
SharedBank3-Slot13-Slot3	Empty	0	0	0
SharedBank3-Slot13-Slot4	Empty	0	0	0
SharedBank3-Slot13-Slot5	Empty	0	0	0
SharedBank3-Slot13-Slot6	Empty	0	0	0
SharedBank3-Slot13-Slot7	Empty	0	0	0
SharedBank3-Slot13-Slot8	Empty	0	0	0
SharedBank3-Slot13-Slot9	Empty	0	0	0
SharedBank3-Slot13-Slot10	Empty	0	0	0
SharedBank3-Slot13-Slot11	Empty	0	0	0
SharedBank3-Slot13-Slot12	Empty	0	0	0
SharedBank3-Slot13-Slot13	Empty	0	0	0
SharedBank3-Slot13-Slot14	Empty	0	0	0
SharedBank3-Slot13-Slot15	Empty	0	0	0
SharedBank3-Slot13-Slot16	Empty	0	0	0
SharedBank3-Slot13-Slot17	Empty	0	0	0
SharedBank3-Slot13-Slot18	Empty	0	0	0
SharedBank3-Slot13-Slot19	Empty	0	0	0
SharedBank3-Slot13-Slot20	Empty	0	0	0
SharedBank3-Slot13-Slot21	Empty	0	0	0
SharedBank3-Slot13-Slot22	Empty	0	0	0
SharedBank3-Slot13-Slot23	Empty	0	0	0
SharedBank3-Slot13-Slot24	Empty	0	0	0
SharedBank3-Slot14	Token of Resurrection	57806	5	6
SharedBank3-Slot15	Token of Resurrection	57806	5	6
SharedBank3-Slot16	Token of Resurrection	57806	5	6
SharedBank3-Slot17	Traveler's Rucksack	54262	1	24
SharedBank3-Slot17-Slot1	Empty	0	0	0
SharedBank3-Slot17-Slot2	Empty	0	0	0
SharedBank3-Slot17-Slot3	Empty	0	0	0
SharedBank3-Slot17-Slot4	Empty	0	0	0
SharedBank3-Slot17-Slot5	Empty	0	0	0
SharedBank3-Slot17-Slot6	Empty	0	0	0
SharedBank3-Slot17-Slot7	Empty	0	0	0
SharedBank3-Slot17-Slot8	Empty	0	0	0
SharedBank3-Slot17-Slot9	Empty	0	0	0
SharedBank3-Slot17-Slot10	Empty	0	0	0
SharedBank3-Slot17-Slot11	Empty	0	0	0
SharedBank3-Slot17-Slot12	Empty	0	0	0
SharedBank3-Slot17-Slot13	Empty	0	0	0
SharedBank3-Slot17-Slot14	Empty	0	0	0
SharedBank3-Slot17-Slot15	Empty	0	0	0
SharedBank3-Slot17-Slot16	Empty	0	0	0
SharedBank3-Slot17-Slot17	Empty	0	0	0
SharedBank3-Slot17-Slot18	Empty	0	0	0
SharedBank3-Slot17-Slot19	Empty	0	0	0
SharedBank3-Slot17-Slot20	Empty	0	0	0
SharedBank3-Slot17-Slot21	Empty	0	0	0
SharedBank3-Slot17-Slot22	Empty	0	0	0
SharedBank3-Slot17-Slot23	Empty	0	0	0
SharedBank3-Slot17-Slot24	Empty	0	0	0
SharedBank3-Slot18	Traveler's Rucksack	54262	1	24
SharedBank3-Slot18-Slot1	Empty	0	0	0
SharedBank3-Slot18-Slot2	Empty	0	0	0
SharedBank3-Slot18-Slot3	Empty	0	0	0
SharedBank3-Slot18-Slot4	Empty	0	0	0
SharedBank3-Slot18-Slot5	Empty	0	0	0
SharedBank3-Slot18-Slot6	Empty	0	0	0
SharedBank3-Slot18-Slot7	Empty	0	0	0
SharedBank3-Slot18-Slot8	Empty	0	0	0
SharedBank3-Slot18-Slot9	Empty	0	0	0
SharedBank3-Slot18-Slot10	Empty	0	0	0
SharedBank3-Slot18-Slot11	Empty	0	0	0
SharedBank3-Slot18-Slot12	Empty	0	0	0
